0.000	5.540	1a
5.540	8.100	1b
8.100	8.760	1c
8.760	9.700	1d
9.700	15.080	1e
15.080	17.760	2a
17.760	21.040	2b
21.040	26.520	2c
26.520	33.100	3a
33.100	38.340	3b
38.340	42.840	3c
42.840	44.740	4a
44.740	49.960	4b
49.960	52.180	4c
52.180	55.980	4d
55.980	60.260	4e
60.260	63.740	5a
63.740	68.120	5b
68.120	73.320	5c
73.320	75.940	6a
75.940	80.780	6b
80.780	85.460	6c
85.460	88.540	6d
88.540	91.880	6e
91.880	94.320	7a
94.320	96.560	7b
96.560	97.760	7c
97.760	101.960	7d
101.960	103.720	7e
103.720	108.840	7f
108.840	113.080	7g
113.080	119.520	8a
119.520	124.140	8b
124.140	128.760	9a
128.760	133.720	9b
133.720	136.620	10a
136.620	141.140	10b
141.140	142.520	11a
142.520	146.900	11b
146.900	150.520	12a
150.520	152.380	12b
152.380	154.500	12c
154.500	158.380	13a
158.380	159.600	13b
159.600	160.360	13c
160.360	164.980	13d
164.980	165.800	13e
165.800	168.200	13f
168.200	174.580	13g
174.580	177.740	14a
177.740	179.940	14b
179.940	182.120	14c
182.120	184.460	15a
184.460	186.400	15b
186.400	189.980	15c
189.980	192.520	16a
192.520	196.280	16b
196.280	197.400	17a
197.400	200.480	17b
200.480	202.140	17c
202.140	204.400	17d
204.400	205.520	18a
205.520	209.200	18b
209.200	211.680	18c
211.680	214.420	18d
214.420	216.620	19a
216.620	218.940	19b
218.940	222.720	20a
222.720	224.960	20b
224.960	227.220	21a
227.220	229.080	21b
229.080	231.180	21c
231.180	232.340	22a
232.340	235.620	22b
235.620	238.700	23a
238.700	239.720	23b
239.720	242.900	23c
242.900	244.740	23d
244.740	248.280	23e
248.280	250.220	24a
250.220	253.780	24b
253.780	259.420	25a
259.420	264.520	25b
264.520	270.360	25c
